action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,267759,16330238,[],CHEMBL3707564,"Spectrophotometric Enzyme Assay: Compounds were evaluated in spectrophotometric enzyme assays using ChDHFR-TS and hDHFR. Inhibition constants (IC50) were measured (see Table 4). The lead compound, X, has an inhibition constant of 38 nM and modest selectivity (8-fold). All of the biphenyl compounds are more potent than the initial lead compound X and exhibit greater selectivity for the pathogenic enzyme. The most potent racemic compound, D(rac), a 5′-biphenyl derivative, is also the most selective of the racemic compounds (944-fold). The single R enantiomer of this 5′-biphenyl analog is the most potent (1.1 nM) and most selective (1273-fold) of all known compounds tested against the Cryptosporidium DHFR enzyme.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2ccccc2C)cc(C(C)C#Cc2c(C)nc(N)nc2N)c1,,,CHEMBL3639084,,2014,"{'bei': '15.75', 'le': '0.29', 'lle': '1.78', 'sei': '6.74'}",CHEMBL485569,,CHEMBL485569,5.87,1,http://www.openphacts.org/units/Nanomolar,2517583,=,37,1,=,,IC50,nM,,1360.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1360.0
,267790,16336509,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2ccncc2)cc(C(C)C#Cc2c(C)nc(N)nc2N)c1,,,CHEMBL3639084,,2014,"{'bei': '16.20', 'le': '0.29', 'lle': '2.64', 'sei': '5.83'}",CHEMBL2335418,,CHEMBL2335418,5.82,1,http://www.openphacts.org/units/Nanomolar,2517596,=,37,1,=,,IC50,nM,,1500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1500.0
,267793,16340803,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CCc1cc(OC)cc(-c2ccncc2)c1,,,CHEMBL3639084,,2014,"{'bei': '20.07', 'le': '0.36', 'lle': '4.34', 'sei': '7.22'}",CHEMBL3219804,,CHEMBL3219804,7.21,0,http://www.openphacts.org/units/Nanomolar,2517577,=,37,1,=,,IC50,nM,,61.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,61.0
,267796,16343648,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CCc1cccc(-c2cccnc2)c1,,,CHEMBL3639084,,2014,"{'bei': '19.85', 'le': '0.36', 'lle': '3.68', 'sei': '7.21'}",CHEMBL3644522,,CHEMBL3644522,6.54,0,http://www.openphacts.org/units/Nanomolar,2517579,=,37,1,=,,IC50,nM,,290.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,290.0
,267794,16349189,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CCc1cccc(-c2ccncc2)c1,,,CHEMBL3639084,,2014,"{'bei': '19.08', 'le': '0.34', 'lle': '3.42', 'sei': '6.93'}",CHEMBL3644521,,CHEMBL3644521,6.28,0,http://www.openphacts.org/units/Nanomolar,2517578,=,37,1,=,,IC50,nM,,520.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,520.0
,267785,16349855,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CCc1cc(-c2ccccc2)ccc1OC,,,CHEMBL3639084,,2014,"{'bei': '18.20', 'le': '0.33', 'lle': '3.05', 'sei': '7.49'}",CHEMBL1270533,,CHEMBL1270533,6.52,0,http://www.openphacts.org/units/Nanomolar,2517593,=,37,1,=,,IC50,nM,,300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,300.0
,267788,16350476,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccccc2)cc1C(C)C#Cc1c(C)nc(N)nc1N,,,CHEMBL3639084,,2014,"{'bei': '19.57', 'le': '0.35', 'lle': '3.23', 'sei': '8.06'}",CHEMBL3234115,,CHEMBL3234115,7.01,0,http://www.openphacts.org/units/Nanomolar,2517588,=,37,1,=,,IC50,nM,,97.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,97.0
,267761,16354989,[],CHEMBL3707564,"Spectrophotometric Enzyme Assay: Compounds were evaluated in spectrophotometric enzyme assays using ChDHFR-TS and hDHFR. Inhibition constants (IC50) were measured (see Table 4). The lead compound, X, has an inhibition constant of 38 nM and modest selectivity (8-fold). All of the biphenyl compounds are more potent than the initial lead compound X and exhibit greater selectivity for the pathogenic enzyme. The most potent racemic compound, D(rac), a 5′-biphenyl derivative, is also the most selective of the racemic compounds (944-fold). The single R enantiomer of this 5′-biphenyl analog is the most potent (1.1 nM) and most selective (1273-fold) of all known compounds tested against the Cryptosporidium DHFR enzyme.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2c(C(C)C)cccc2C(C)C)cc(C(C)C#Cc2c(C)nc(N)nc2N)c1,,,CHEMBL3639084,,2014,"{'bei': '11.62', 'le': '0.21', 'lle': '-0.89', 'sei': '5.91'}",CHEMBL457726,,CHEMBL457726,5.14,1,http://www.openphacts.org/units/Nanomolar,2517585,=,37,1,=,,IC50,nM,,7200.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,7200.0
,267791,16355733,[],CHEMBL3707851,"Enzyme Inhibition Assay: Heterocyclic analogs of propargyl-linked inhibitors of the third generation analogs were evaluated in enzyme inhibition assays, assessed for S. aureus and S. pyogenes inhibition, and evaluated for mammalian cell toxicity.",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1nc(N)nc(N)c1C#CC(C)c1cc(OC)cc(-c2ccncc2)c1,,,CHEMBL3639084,,2014,"{'bei': '15.76', 'le': '0.29', 'lle': '2.46', 'sei': '5.89'}",CHEMBL2335419,,CHEMBL2335419,5.89,1,http://www.openphacts.org/units/Nanomolar,2517595,=,37,1,=,,IC50,nM,,1300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,nM,UO_0000065,,1300.0
,,16419044,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2cc(Nc3nc(Nc4ccc(F)cc4)nc(N4CCN(C)CC4)n3)ccc2n1Cc1ccccc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '12.43', 'le': '0.23', 'lle': '1.55', 'sei': '7.48'}",CHEMBL3747446,,CHEMBL3747446,6.51,0,http://www.openphacts.org/units/Nanomolar,2741969,=,1,1,=,,IC50,nM,,310.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.31
,,16419877,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2cc(Nc3nc(Nc4ccc(F)cc4)nc(N4CCCC4)n3)ccc2n1Cc1ccccc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '14.07', 'le': '0.26', 'lle': '1.16', 'sei': '8.30'}",CHEMBL3746911,,CHEMBL3746911,6.96,0,http://www.openphacts.org/units/Nanomolar,2741970,=,1,1,=,,IC50,nM,,110.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.11
,,16421648,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccc(Nc3nc(NCCN4CCOCC4)nc(Nc4ccc(F)cc4)n3)cc2n1Cc1ccccc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '15.71', 'le': '0.29', 'lle': '3.75', 'sei': '8.28'}",CHEMBL3747216,,CHEMBL3747216,8.70,0,http://www.openphacts.org/units/Nanomolar,2741971,=,1,1,=,,IC50,nM,,2.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.002
,,16422789,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2cc(Nc3nc(Nc4ccc(F)cc4)nc(-c4cccs4)n3)ccc2n1Cc1ccccc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '12.10', 'le': '0.23', 'lle': '-0.79', 'sei': '7.63'}",CHEMBL3746824,,CHEMBL3746824,6.14,0,http://www.openphacts.org/units/Nanomolar,2741973,=,1,1,=,,IC50,nM,,720.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.72
,,16423630,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(-c2nc(Nc3ccc(F)cc3)nc(Nc3ccc4c(c3)nc(C)n4Cc3ccccc3)n2)cc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '12.22', 'le': '0.22', 'lle': '-0.39', 'sei': '7.23'}",CHEMBL3746201,,CHEMBL3746201,6.50,0,http://www.openphacts.org/units/Nanomolar,2741974,=,1,1,=,,IC50,nM,,320.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.32
,,16424498,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccc(Nc3nc(Cl)nc(Nc4ccc(F)cc4)n3)cc2n1Cc1ccccc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '14.15', 'le': '0.27', 'lle': '0.65', 'sei': '8.08'}",CHEMBL3746172,,CHEMBL3746172,6.51,0,http://www.openphacts.org/units/Nanomolar,2741968,=,1,1,=,,IC50,nM,,310.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.31
,,16424500,[],CHEMBL3750438,Inhibition of human recombinant DHFR expressed in Escherichia coli by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL3745645,Bioorg Med Chem Lett,2016,"{'bei': '16.94', 'le': '0.32', 'lle': '7.43', 'sei': '3.66'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,7.70,1,http://www.openphacts.org/units/Nanomolar,2741975,=,1,1,=,,IC50,nM,,20.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.02
,,16442043,[],CHEMBL3755622,Inhibition of human DHFR using 45 uM DHF as substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL3751663,ACS Med Chem Lett,2015,"{'bei': '19.36', 'le': '0.36', 'lle': '8.53', 'sei': '4.18'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.80,0,http://www.openphacts.org/units/Nanomolar,2744824,=,1,1,=,,IC50,nM,,1.6,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.0016
,,16529568,[],CHEMBL3788092,Inhibition of human recombinant dihydrofolate reductase using dihydrofolate as substrate measured every 30 secs over 6 mins by UV/visible spectrophotometer in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)N=C(N)N=C(N)N1c1ccccc1.Cl,,,CHEMBL3784942,Eur J Med Chem,2016,"{'bei': '23.14', 'le': '0.43', 'lle': '4.16', 'sei': '6.28'}",CHEMBL532909,,CHEMBL6742,5.03,0,http://www.openphacts.org/units/Nanomolar,2769214,=,1,1,=,,IC50,nM,,9400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,9.4
,,16529569,[],CHEMBL3788092,Inhibition of human recombinant dihydrofolate reductase using dihydrofolate as substrate measured every 30 secs over 6 mins by UV/visible spectrophotometer in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)N=C(N)N=C(N)N1OCc1ccccc1.Cl,,,CHEMBL3784942,Eur J Med Chem,2016,"{'bei': '25.74', 'le': '0.48', 'lle': '5.57', 'sei': '7.13'}",CHEMBL1824770,,CHEMBL1852675,6.37,0,http://www.openphacts.org/units/Nanomolar,2769215,=,1,1,=,,IC50,nM,,430.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.43
,,16529574,[],CHEMBL3788092,Inhibition of human recombinant dihydrofolate reductase using dihydrofolate as substrate measured every 30 secs over 6 mins by UV/visible spectrophotometer in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)N=C(N)N=C(N)N1c1cccc(C(=O)/C=C/c2ccccc2)c1.Cl,,,CHEMBL3784942,Eur J Med Chem,2016,"{'bei': '16.18', 'le': '0.30', 'lle': '2.85', 'sei': '5.79'}",CHEMBL3787397,,CHEMBL3787778,5.62,0,http://www.openphacts.org/units/Nanomolar,2769029,=,1,1,=,,IC50,nM,,2400.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.4
,,16529575,[],CHEMBL3788092,Inhibition of human recombinant dihydrofolate reductase using dihydrofolate as substrate measured every 30 secs over 6 mins by UV/visible spectrophotometer in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL3784942,Eur J Med Chem,2016,"{'bei': '17.83', 'le': '0.34', 'lle': '7.83', 'sei': '3.85'}",CHEMBL34259,METHOTREXATE,CHEMBL34259,8.10,1,http://www.openphacts.org/units/Nanomolar,2769030,=,1,1,=,,IC50,nM,,7.9,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.0079
,,16535407,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C2\C(=O)Nc3ccccc32)cc(OC)c1O,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '21.19', 'le': '0.39', 'lle': '3.40', 'sei': '9.29'}",CHEMBL2163553,,CHEMBL2163553,6.30,0,http://www.openphacts.org/units/Nanomolar,2768836,=,1,1,=,,IC50,nM,,500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.5
,,16535410,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=S)NC(=O)C1=Cc1cn(CC(O)Cn2cc(C=C3C(=O)NC(=S)NC3=O)c3ccccc32)c2ccccc12,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '8.61', 'le': '0.17', 'lle': '3.66', 'sei': '3.52'}",CHEMBL3786155,,CHEMBL3786155,5.16,0,http://www.openphacts.org/units/Nanomolar,2768833,=,1,1,=,,IC50,nM,,7000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,7.0
,,16535411,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(=Cc2cn(CC(O)Cn3cc(C=C4C(=O)NC(=O)NC4=O)c4ccccc43)c3ccccc23)C(=O)N1,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '9.36', 'le': '0.17', 'lle': '4.14', 'sei': '2.93'}",CHEMBL3786170,,CHEMBL3786170,5.30,0,http://www.openphacts.org/units/Nanomolar,2768832,=,1,1,=,,IC50,nM,,5000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,5.0
,,16535412,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1/C(=C\c2cn(CC(O)Cn3cc(/C=C4\C(=O)N(c5c(Cl)cccc5Cl)c5ccccc54)c4ccccc43)c3ccccc23)c2ccccc2N1c1c(Cl)cccc1Cl,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '5.88', 'le': '0.12', 'lle': '-7.61', 'sei': '7.21'}",CHEMBL3785863,,CHEMBL3785863,5.10,0,http://www.openphacts.org/units/Nanomolar,2768831,=,1,1,=,,IC50,nM,,8000.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,8.0
,,16535413,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc2c(c1)/C(=C/c1cn(CC(O)Cn3cc(/C=C4\C(=O)Nc5ccc(N)cc54)c4ccccc43)c3ccccc13)C(=O)N2,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '10.75', 'le': '0.19', 'lle': '0.71', 'sei': '4.65'}",CHEMBL3786413,,CHEMBL3786413,6.52,0,http://www.openphacts.org/units/Nanomolar,2768830,=,1,1,=,,IC50,nM,,300.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.3
,,16535414,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C/c1cn(CC(O)Cn2cc(/C=C3\C(=O)Nc4ccc([N+](=O)[O-])cc43)c3ccccc32)c2ccccc12,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '9.23', 'le': '0.17', 'lle': '-0.31', 'sei': '3.53'}",CHEMBL3785463,,CHEMBL3785463,6.16,0,http://www.openphacts.org/units/Nanomolar,2768829,=,1,1,=,,IC50,nM,,700.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.7
,,16535415,[],CHEMBL3789540,Inhibition of human DHFR assessed as conversion of dihydrofolic acid to tetrahydrfolic acid by enzyme immunoassay in presence of NADPH,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1cn(CC(O)Cn2cc(/C=C3\C(=O)Nc4ccccc43)c3ccccc32)c2ccccc12,,,CHEMBL3785084,Bioorg Med Chem Lett,2016,"{'bei': '13.05', 'le': '0.23', 'lle': '0.88', 'sei': '8.52'}",CHEMBL3787137,,CHEMBL3787137,7.52,0,http://www.openphacts.org/units/Nanomolar,2768828,=,1,1,=,,IC50,nM,,30.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.03
,,16793556,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(Cl)c2cc(-c3cccc(Cl)c3)[nH]c2n1,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3935452,,CHEMBL3935452,5.38,0,http://www.openphacts.org/units/Nanomolar,2807420,=,1,1,=,,IC50,nM,,4200.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,4.2
,,16793560,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Nc1ncc(N2CCN(c3cccc(-c4ccccc4)c3)CC2)c(N)n1,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3953119,,CHEMBL3953119,6.12,0,http://www.openphacts.org/units/Nanomolar,2807416,=,1,1,=,,IC50,nM,,760.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.76
,,16793561,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Nc1ncc(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c(N)n1,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3953069,,CHEMBL3953069,7.04,0,http://www.openphacts.org/units/Nanomolar,2807415,=,1,1,=,,IC50,nM,,92.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.092
,,16793562,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Cn1cc(-c2c(N)nc(N)nc2C2CC2)c2ccccc21,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3980903,,CHEMBL3980903,5.55,0,http://www.openphacts.org/units/Nanomolar,2807414,=,1,1,=,,IC50,nM,,2800.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.8
,,16793563,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Nc1nc(N)c(-c2c[nH]c3ccccc23)c(C2CC2)n1,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3910843,,CHEMBL3910843,5.60,0,http://www.openphacts.org/units/Nanomolar,2807413,=,1,1,=,,IC50,nM,,2500.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.5
,,16793565,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Cc1nc(N)nc(N)c1CN1CCN(c2cccc(-c3cccc(C#N)c3)c2)CC1,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3901807,,CHEMBL3901807,6.04,0,http://www.openphacts.org/units/Nanomolar,2807411,=,1,1,=,,IC50,nM,,920.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,0.92
,,16793567,[],CHEMBL3867373,Inhibition of recombinant human DHFR expressed in Escherichia coli preincubated for 15 mins followed by addition of DHF as substrate and NADPH measured after 60 mins by resazurin/diaphorase coupled assay,A,,,BAO_0000190,BAO_0000019,assay format,Cc1nc(N)nc(N)c1CN1CCN(c2cc(Cl)ccc2-c2ccccn2)CC1,,,CHEMBL3865850,ACS Med Chem Lett,2016,,CHEMBL3912823,,CHEMBL3912823,5.68,0,http://www.openphacts.org/units/Nanomolar,2807409,=,1,1,=,,IC50,nM,,2100.0,CHEMBL202,Homo sapiens,Dihydrofolate reductase,9606,,,IC50,uM,UO_0000065,,2.1
